"번호","사업장명","소재지전체주소","도로명전체주소","인허가일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","입소정원","자격소유인원수","총인원수","인허가번호","상세영업상태명"
"1384","대상현대아파트(1)경로당","서울특별시 도봉구 방학동 720-1번지 ","","20080108","운영중","","","","","","","0","0","0","3090000200800010","운영"
"1383","대우이안아파트경로당","서울특별시 도봉구 쌍문동 730번지 ","","20080108","운영중","","","","","","","0","0","0","3090000200800009","운영"
"1382","한양1차아파트경로당","서울특별시 도봉구 쌍문동 388-33번지 ","","20080108","운영중","","","","","","","0","0","0","3090000200800008","운영"
"1381","광장12차현대홈타운 경로당","서울특별시 광진구 광장동 580번지 ","","20050521","운영중","","","","","","","30","0","23","3040000200500015","운영"
"1380","우방리버파크 경로당","서울특별시 광진구 자양동 793번지 303 303동 ","","20040826","운영중","","","","","","","0","0","1","3040000200400012","운영"
"1379","광장11차현대홈타운 경로당","서울특별시 광진구 광장동 579번지 관리 관리동 ","","20040826","운영중","","","","","","","0","0","1","3040000200400011","운영"
"1378","세양아파트 경로당","서울특별시 광진구 구의동 658번지 ","","20040419","운영중","","","","","","","0","0","22","3040000200400009","운영"
"1377","자양10차현대홈타운경로당","서울특별시 광진구 자양동 792번지 ","","20030924","운영중","","","","","","","27","0","1","3040000200300043","운영"
"1376","중곡1동제2경로당","서울특별시 광진구 중곡동 256-47번지 ","","20030924","운영중","","","","","","","50","0","1","3040000200300042","운영"
"1375","명성 경로당","서울특별시 광진구 구의동 251-155번지 ","","20030801","운영중","","","","","","","0","0","1","3040000200300038","운영"
"1374","자양8차현대홈타운경로당","서울특별시 광진구 자양동 789번지 801 801동 1503호","","20020501","운영중","","","","","","","20","0","1","3040000200200047","운영"
"1373","화양동현대아파트 경로당","서울특별시 광진구 화양동 234번지 ","","20021030","운영중","","","","","","","22","0","1","3040000200200011","운영"
"1372","자양9차현대홈타운경로당","서울특별시 광진구 자양동 790번지 ","","20020927","운영중","","","","","","","28","0","1","3040000200200010","운영"
"1371","자양9차현대홈타운 경로당","서울특별시 광진구 자양동 790번지 ","","20020927","운영중","","","","","","","28","0","1","3040000200200009","운영"
"1370","광진한화꿈에그린아파트경로당","서울특별시 광진구 자양동 853번지 ","","20080211","운영중","","","","","","","24","0","0","3040000200800004","운영"
"1369","양마제2경로당","서울특별시 광진구 군자동 342-10번지 ","","20070501","운영중","","","","","","","31","0","1","3040000200700014","운영"
"1368","장수경로당","서울특별시 광진구 중곡동 150-110번지 ","","20061115","운영중","","","","","","","0","0","0","3040000200600026","운영"
"1367","장수경로당","서울특별시 광진구 중곡동 150-137번지 ","","20061115","운영중","","","","","","","0","0","0","3040000200600025","운영"
"1366","우성1차아파트경로당","서울특별시 광진구 자양동 579-8번지 ","","19890601","운영중","","","","","","","61","0","0","3040000200900009","운영"
"1365","이튼타워리버3차경로당","서울특별시 광진구 자양동 855번지 c c동 3층호","","20080918","운영중","","","","","","","22","0","0","3040000200800025","운영"
"1364","신동아파밀리에신동아아파트경로당","서울특별시 광진구 광장동 250번지 ","","20090430","운영중","","","","","","","23","0","0","3040000200900017","운영"
"1363","더샵스타시티경로당","서울특별시 광진구 자양동 227-7번지 D D동 5, 6호","","20090331","운영중","","","","","","","32","0","0","3040000200900015","운영"
"1362","고덕2단지경로당","서울특별시 강동구 고덕동 ","","19890701","운영중","","","","","","","21","0","0","3240000198900018","운영"
"1361","고덕공무원상록A경로당","서울특별시 강동구 고덕동 307번지 ","","19890701","운영중","","","","","","","20","0","0","3240000198900017","운영"
"1360","고덕시영아파트경로당","서울특별시 강동구 고덕동 494번지 ","","19890701","운영중","","","","","","","59","0","0","3240000198900016","운영"
"1359","고덕주공1단지경로당","서울특별시 강동구 고덕동 499번지 ","","19890701","운영중","","","","","","","68","0","0","3240000198900015","운영"
"1358","명일우성A 경로당","서울특별시 강동구 명일동 42번지 ","","19890701","운영중","","","","","","","25","0","0","3240000198900014","운영"
"1357","한양아파트경로당","서울특별시 강동구 명일동 54번지 ","","19890701","운영중","","","","","","","32","0","0","3240000198900013","운영"
"1356","명일2동현대(아)경로당","서울특별시 강동구 명일동 ","","19890701","운영중","","","","20140313","","","22","0","0","3240000198900012","운영"
"1355","명일신동아아파트경로당","서울특별시 강동구 명일동 ","","19890701","운영중","","","","","","","0","0","0","3240000198900011","운영"
"1354","명일주공9단지아파트 경로당","서울특별시 강동구 명일동 257번지 ","","19890701","운영중","","","","","","","37","0","0","3240000198900010","운영"
"1353","삼익가든아파트경로당","서울특별시 강동구 명일동 270번지 ","","19890701","운영중","","","","","","","0","0","0","3240000198900009","운영"
"1352","삼익2차A경로당","서울특별시 강동구 명일동 ","","19890701","운영중","","","","","","","38","0","0","3240000198900008","운영"
"1351","삼익1차아파트경로당","서울특별시 강동구 명일동 ","","19890701","운영중","","","","","","","34","0","0","3240000198900007","운영"
"1350","구립 명일1동 경로당","서울특별시 강동구 명일동 326-10번지 ","","19890615","운영중","","","","","","","0","0","0","3240000198900006","운영"
"1349","삼성빌라경로당","서울특별시 강동구 상일동 ","","19890701","운영중","","","","","","","0","0","0","3240000198900005","운영"
"1348","고덕7단지아파트경로당","서울특별시 강동구 상일동 ","","19890701","운영중","","","","","","","0","0","0","3240000198900004","운영"
"1347","고덕6단지아파트경로당","서울특별시 강동구 상일동 ","","19890701","운영중","","","","","","","0","0","0","3240000198900003","운영"
"1346","고덕5단지아파트경로당","서울특별시 강동구 상일동 ","","19890701","운영중","","","","","","","0","0","0","3240000198900002","운영"
"1345","고덕3단지경로당","서울특별시 강동구 상일동 ","","19890701","운영중","","","","","","","44","0","0","3240000198900001","운영"
"1344","약수경로당","서울특별시 강동구 둔촌동 426-6번지 ","","19881116","운영중","","","","","","","60","0","0","3240000198800004","운영"
"1343","구립 무궁화경로당","서울특별시 강동구 길동 ","","19880113","운영중","","","","","","","0","0","0","3240000198800003","운영"
"1342","상일동경로당","서울특별시 강동구 상일동 233번지 ","","19880415","운영중","","","","","","","78","0","0","3240000198800002","운영"
"1341","구립)천호4동경로당","서울특별시 강동구 천호동 363-5번지 ","","19860227","운영중","","","","","","","0","0","0","3240000198600001","운영"
"1340","선린경로당","서울특별시 강동구 둔촌동 39-8번지 ","","19850810","운영중","","","","","","","67","0","0","3240000198500004","운영"
"1339","구립) 성내1동경로당","서울특별시 강동구 성내동 533번지 ","","19850731","운영중","","","","","","","62","0","0","3240000198500003","운영"
"1338","암사1동제1경로당","서울특별시 강동구 암사동 425-177번지 ","","19850810","운영중","","","","","","","22","0","0","3240000198500002","운영"
"1337","성내3동제1경로당","서울특별시 강동구 성내동 ","","19901110","운영중","","","","","","","0","0","0","3240000199000006","운영"
"1336","곡교경로당","서울특별시 강동구 천호동 300번지 ","","19901110","운영중","","","","","","","0","0","0","3240000199000005","운영"
"1335","천호3동(여)경로당","서울특별시 강동구 천호동 555번지 ","","19901227","운영중","","","","","","","27","0","0","3240000199000004","운영"
"1334","새장터경로당","서울특별시 강동구 암사동 468-2번지 ","","19901110","운영중","","","","","","","42","0","0","3240000199000003","운영"
"1333","고일경로당","서울특별시 강동구 고덕동 536번지 ","","19901110","운영중","","","","","","","60","0","0","3240000199000002","운영"
"1332","둔촌현대3차아파트경로당","서울특별시 강동구 둔촌동 134-1번지 ","","19890701","운영중","","","","","","","0","0","0","3240000198900039","운영"
"1331","둔촌1동제1(여)경로당","서울특별시 강동구 둔촌동 172-1번지 ","","19890701","운영중","","","","","","","21","0","0","3240000198900037","운영"
"1330","둔촌1동제2(여)경로당","서울특별시 강동구 둔촌동 178번지 ","","19890701","운영중","","","","","","","53","0","0","3240000198900036","운영"
"1329","둔촌1동제1(남)경로당","서울특별시 강동구 둔촌동 ,주공아파트) ","","19890701","운영중","","","","","","","22","0","0","3240000198900035","운영"
"1328","진흥아파트경로당","서울특별시 강동구 길동 298-1번지 ","","19890701","운영중","","","","","","","28","0","0","3240000198900034","운영"
"1327","둔촌프라자아파트 경로당","서울특별시 강동구 둔촌동 ","","19890701","운영중","","","","","","","0","0","0","3240000198900033","운영"
"1326","길동 신동아A경로당","서울특별시 강동구 길동 신동아아파트) ","","19890701","운영중","","","","","","","66","0","0","3240000198900032","운영"
"1325","길동삼익파크아파트(남)경로당","서울특별시 강동구 길동 삼익파크 ","","19890701","운영중","","","","","","","29","0","0","3240000198900031","운영"
"1324","길동삼익파크아파트(여)경로당","서울특별시 강동구 길동 산 1-1번지 ","","19890701","운영중","","","","","","","0","0","0","3240000198900030","운영"
"1323","미주아파트경로당","서울특별시 강동구 성내동 547-1번지 ","","19890701","운영중","","","","","","","36","0","0","3240000198900029","운영"
"1322","성내2동경로당","서울특별시 강동구 성내동 ","","19890701","운영중","","","","","","","33","0","0","3240000198900028","운영"
"1321","천호코오롱아파트경로당","서울특별시 강동구 천호동 ","","19890701","운영중","","","","","","","0","0","0","3240000198900027","운영"
"1320","천호우성아파트경로당","서울특별시 강동구 천호동 19-1번지 ","","19890701","운영중","","","","","","","70","0","0","3240000198900026","운영"
"1319","강동2차아파트경로당","서울특별시 강동구 암사동 413-9번지 ","","19890701","운영중","","","","","","","77","0","0","3240000198900025","운영"
"1318","서원마을경로당","서울특별시 강동구 암사동 ","","19890701","운영중","","","","","","","34","0","0","3240000198900024","운영"
"1317","동서울아파트경로당","서울특별시 강동구 암사동 377-4번지 ","","19890701","운영중","","","","","","","50","0","0","3240000198900023","운영"
"1316","강동1차아파트경로당","서울특별시 강동구 암사동 414-2번지 ","","19890701","운영중","","","","","","","67","0","0","3240000198900022","운영"
"1315","양지마을경로당","서울특별시 강동구 암사동 ","","19890701","운영중","","","","","","","40","0","0","3240000198900021","운영"
"1314","암사1동제3경로당","서울특별시 강동구 암사동 474-19번지 ","","19890701","운영중","","","","","","","0","0","0","3240000198900020","운영"
"1313","암사1동제2경로당","서울특별시 강동구 암사동 453-8번지 ","","19890810","운영중","","","","","","","37","0","0","3240000198900019","운영"
"1312","구립 안말경로당","서울특별시 강동구 성내동 512번지 ","","19950626","운영중","","","","","","","0","0","0","3240000199500001","운영"
"1311","구립 십자성경로당","서울특별시 강동구 천호동 76-2번지 ","","19941224","운영중","","","","","","","43","0","0","3240000199400004","운영"
"1310","구립)복지말경로당","서울특별시 강동구 암사동 471-29번지 ","","19941104","운영중","","","","","","","24","0","0","3240000199400003","운영"
"1309","구립)방죽말경로당","서울특별시 강동구 고덕동 201호","","19941022","운영중","","","","","","","31","0","0","3240000199400002","운영"
